Time ,_Load ,_Extension ,Time 2,_Load 2,_Extension 2,Time 3,_Load 3,_Extension 3
sec,N,mm,sec,N,mm,sec,N,mm
34.78300095,-6.429626942,1.857096446,30.54599953,-6.428225517,1.913604792,29.34499931,-6.533858299,1.910553081
34.88299942,-6.475621223,1.866455073,30.64599991,-6.480757236,1.924133394,29.44499969,-6.582750797,1.920420327
34.98300171,-6.527927399,1.877085422,30.74600029,-6.528674126,1.933593769,29.54500008,-6.635404587,1.930796308
35.08300018,-6.575276375,1.886647544,30.84600067,-6.582213402,1.944224117,29.64500046,-6.681845665,1.940104179
35.18299866,-6.627933502,1.897328766,30.94599915,-6.627388,1.953480998,29.74500084,-6.736756325,1.950734528
35.28300095,-6.674332619,1.906738384,31.04599953,-6.679328442,1.963958843,29.84499931,-6.784705639,1.960347639
35.38299942,-6.72508955,1.916910871,31.14599991,-6.729222775,1.973876962,29.94499969,-6.838996887,1.970926998
35.48300171,-6.776670933,1.926879981,31.24600029,-6.778389454,1.983693568,30.04500008,-6.886143208,1.98048912
35.58300018,-6.825268269,1.936645596,31.34600067,-6.831708431,1.99422217,30.14500046,-6.935018539,1.990356483
35.68299866,-6.877112865,1.947123208,31.44599915,-6.877513885,2.003529808,30.24500084,-6.9864645,2.000783337
35.78300095,-6.925493717,1.956532942,31.54599953,-6.930684566,2.014109399,30.34499931,-7.035450935,2.010294702
35.88299942,-6.979970455,1.967112301,31.64599991,-6.977548599,2.023519017,30.44499969,-7.091139317,2.021128312
35.98300171,-7.027538776,1.976674423,31.74600029,-7.031376362,2.034200123,30.54500008,-7.137714386,2.030283678
36.08300018,-7.081099033,1.987152267,31.84600067,-7.080291748,2.043863991,30.64500046,-7.189454079,2.040608786
36.18299866,-7.131529808,1.99696864,31.94599915,-7.128430843,2.053782111,30.74500084,-7.240147591,2.050425159
36.28300095,-7.180384636,2.006632509,32.04600143,-7.181366444,2.064056462,30.84499931,-7.291527748,2.060597762
